Order ID,Customer ID,Customer Name,Region,State,City,Category,Product Name,Quantity,Unit Price,Discount %,Total Sales,Sales Date,Payment Method,Delivery Status,Customer Segment
O11669,C097,Tara Smith,West,Maharashtra,Mumbai,Accessories,Power Bank,21,25353.56,13.64,459802.02,2026-06-08,Cash,Delivered,Home Office
O11670,C271,Danielle Salazar,South,Kerala,Kozhikode,Clothing,T-Shirt,3,47095.87,4.01,135621.98,2026-10-24,UPI,Delivered,Corporate
O11671,C377,Brandon Shaw,East,Odisha,Bhubaneswar,Sports,Yoga Mat,34,33318.92,18.61,922021.15,2026-03-23,Debit Card,Pending,Home Office
O11672,C027,Joseph Frederick,North,Delhi,New Delhi,Electronics,Mouse,40,16277.05,19.75,522493.3,2026-10-25,UPI,Delivered,Corporate
O11673,C344,Emily Shaffer,North,Uttar Pradesh,Lucknow,Accessories,Smartwatch,3,14623.55,10.72,39167.72,2026-06-12,Cash,Pending,Corporate
O11674,C310,Nicholas Murray,South,Karnataka,Mysore,Accessories,USB Cable,24,47332.28,0.88,1125978.14,2026-07-01,Debit Card,Delivered,Home Office
O11675,C211,Thomas White,North,Punjab,Amritsar,Accessories,Charger,7,42032.5,1.18,290755.62,2026-03-23,Net Banking,Delivered,Corporate
O11676,C216,Thomas Owens,North,Delhi,New Delhi,Sports,Cricket Bat,6,815.75,1.62,4815.21,2026-03-07,Credit Card,Delivered,Corporate
O11677,C432,Travis Kelley,North,Punjab,Ludhiana,Electronics,Mouse,18,26098.53,8.61,429326.04,2026-03-05,Cash,Delivered,Consumer
O11678,C491,Pamela Roach,South,Kerala,Kochi,Appliances,Microwave,43,12067.55,9.51,469556.82,2026-04-05,Debit Card,Delivered,Consumer
O11679,C478,Cynthia King,South,Karnataka,Mangalore,Furniture,Bookshelf,43,28498.5,6.63,1144189.13,2026-12-04,Debit Card,Delivered,Home Office
O11680,C390,Mary Patel,South,Andhra Pradesh,Visakhapatnam,Electronics,Keyboard,39,2555.93,12.25,87470.31,2026-05-27,Net Banking,Delivered,Consumer
O11681,C406,Brittany Boyd,West,Goa,Margao,Furniture,Bookshelf,26,9412.49,15.96,205666.67,2026-06-12,Cash,Delivered,Corporate
O11682,C495,Cody Thomas,South,Tamil Nadu,Coimbatore,Appliances,Microwave,24,17736.55,15.72,358760.74,2026-04-06,Debit Card,Delivered,Home Office
O11683,C063,Carolyn Robertson,East,Odisha,Rourkela,Sports,Football,17,2609.68,7.08,41223.55,2026-01-15,Debit Card,Pending,Corporate
O11684,C348,Larry Rogers,West,Maharashtra,Pune,Appliances,Microwave,16,8705.31,9.31,126317.53,2026-06-02,Net Banking,Pending,Home Office
O11685,C235,Angela Logan,North,Haryana,Faridabad,Electronics,Monitor,39,27364.92,10.8,951970.84,2026-10-21,Net Banking,Delivered,Consumer
O11686,C046,Glenn Church,East,Bihar,Patna,Furniture,Bookshelf,45,15239.58,11.71,605476.13,2026-02-04,Cash,Pending,Home Office
O11687,C250,Brandon Matthews,South,Andhra Pradesh,Guntur,Accessories,Charger,17,20259.06,11.14,306037.41,2026-08-13,Credit Card,Delivered,Consumer
O11688,C413,Grace Hendricks,East,West Bengal,Durgapur,Appliances,Washing Machine,46,20590.72,7.89,872441.16,2026-03-25,UPI,Delivered,Consumer
O11689,C410,Tony Bishop,South,Andhra Pradesh,Vijayawada,Sports,Yoga Mat,16,37144.49,4.51,567508.38,2026-01-21,Cash,Delivered,Corporate
O11690,C266,Jeffery Khan,East,West Bengal,Durgapur,Clothing,Jeans,44,9757.11,2.48,418665.88,2026-07-09,Net Banking,Delivered,Home Office
O11691,C054,Jennifer Shepard,East,Bihar,Bhagalpur,Appliances,Air Conditioner,12,17423.86,15.79,176071.59,2026-08-08,Cash,Delivered,Consumer
O11692,C499,Robert Wallace,West,Goa,Panaji,Appliances,Washing Machine,25,9036.3,0.67,224393.92,2026-01-28,Cash,Delivered,Home Office
O11693,C171,Madison Molina,North,Haryana,Faridabad,Appliances,Microwave,32,28786.34,6.51,861195.18,2026-03-27,Debit Card,Delivered,Consumer
O11694,C051,Yvonne Ward,North,Delhi,New Delhi,Electronics,Laptop,35,42087.13,8.83,1342979.27,2026-04-25,Debit Card,Delivered,Consumer
O11695,C078,Ryan Barnett,West,Goa,Panaji,Sports,Yoga Mat,35,34618.05,0.89,1200848.23,2026-05-01,Debit Card,Delivered,Consumer
O11696,C205,Michael Hamilton,North,Delhi,New Delhi,Accessories,Smartwatch,17,45811.97,13.38,674599.58,2026-02-24,Cash,Delivered,Corporate
O11697,C013,Jessica Tran,West,Maharashtra,Pune,Furniture,Chair,26,49449.17,7.19,1193238.14,2026-02-21,Debit Card,Delivered,Consumer
O11698,C356,Gary Sutton,West,Goa,Panaji,Electronics,Keyboard,6,11595.1,10.72,62112.63,2026-12-25,Net Banking,Delivered,Consumer
O11699,C221,Robert Wong,West,Rajasthan,Jaipur,Clothing,Shirt,43,44829.94,10.03,1734340.37,2026-01-04,Credit Card,Delivered,Corporate
O11700,C328,Michael Perez,West,Rajasthan,Udaipur,Sports,Cricket Bat,46,42245.98,11.39,1721971.49,2026-09-10,Cash,Delivered,Home Office
O11701,C431,Alexander Gibson,East,Bihar,Patna,Furniture,Chair,14,46918.5,16.19,550513.53,2026-02-20,Cash,Delivered,Consumer
O11702,C322,Terry Alexander,West,Gujarat,Ahmedabad,Sports,Yoga Mat,20,17818.01,5.74,335905.12,2026-01-09,Credit Card,Delivered,Consumer
O11703,C350,Carol Duncan,South,Karnataka,Mangalore,Appliances,Microwave,25,46531.8,17.32,961812.31,2026-08-15,Cash,Delivered,Home Office
O11704,C430,Amber Price,West,Gujarat,Ahmedabad,Electronics,Monitor,46,35969.12,3.95,1589223.63,2026-09-30,Credit Card,Delivered,Consumer
O11705,C167,Rebecca Estrada,South,Tamil Nadu,Madurai,Furniture,Sofa,16,29256.08,10.25,420117.31,2026-04-12,Debit Card,Delivered,Consumer
O11706,C388,David Harris,West,Rajasthan,Jodhpur,Electronics,Printer,9,20348.36,3.89,176011.28,2026-06-15,UPI,Delivered,Corporate
O11707,C449,Stephen Rodriguez,West,Goa,Margao,Clothing,Shirt,22,27054.72,19.53,478960.53,2026-10-10,Debit Card,Cancelled,Consumer
O11708,C291,Latoya Adams,East,Jharkhand,Ranchi,Clothing,Jeans,43,627.82,18.35,22042.45,2026-06-19,Credit Card,Delivered,Consumer
O11709,C130,Cynthia Jenkins,North,Punjab,Patiala,Sports,Football,21,39544.79,0.66,824959.68,2026-01-10,Credit Card,Delivered,Corporate
O11710,C081,Melanie Johns,East,Jharkhand,Dhanbad,Sports,Basketball,50,18776.62,7.65,867010.43,2026-05-13,Credit Card,Delivered,Corporate
O11711,C144,Micheal Keith,South,Karnataka,Mysore,Appliances,Mixer,7,34141.0,8.95,217597.66,2026-10-10,Net Banking,Delivered,Consumer
O11712,C088,Lindsay Martin,North,Uttar Pradesh,Kanpur,Furniture,Table,47,10128.15,18.98,385673.88,2026-12-07,UPI,Delivered,Consumer
O11713,C425,Roger Austin,East,Odisha,Cuttack,Clothing,Jeans,23,21790.87,6.46,468813.14,2026-07-26,Debit Card,Delivered,Home Office
O11714,C151,Stephen Garcia,West,Rajasthan,Jodhpur,Sports,Tennis Racket,24,13574.63,2.26,318428.24,2026-10-18,Debit Card,Delivered,Corporate
O11715,C408,Andrea Brown,South,Tamil Nadu,Chennai,Clothing,Jeans,45,29437.27,5.17,1256191.34,2026-12-12,Net Banking,Delivered,Home Office
O11716,C006,Joseph Thomas,West,Rajasthan,Udaipur,Clothing,Dress,37,25386.06,5.63,886402.52,2026-02-10,Debit Card,Delivered,Home Office
O11717,C154,Ralph Kirby,South,Andhra Pradesh,Vijayawada,Electronics,Monitor,30,9746.64,16.69,243597.77,2026-05-23,UPI,Pending,Corporate
O11718,C066,Steven Vargas,South,Kerala,Kozhikode,Appliances,Refrigerator,21,25049.02,7.76,485209.54,2026-01-11,UPI,Delivered,Consumer
O11719,C385,Michael Dean,North,Punjab,Ludhiana,Accessories,Charger,38,19567.32,6.69,693814.12,2026-01-23,Credit Card,Delivered,Consumer
O11720,C311,Sarah King,North,Punjab,Amritsar,Appliances,Mixer,3,15963.31,7.04,44518.48,2026-06-26,Credit Card,Delivered,Home Office
O11721,C240,Donald Jones,West,Maharashtra,Mumbai,Electronics,Keyboard,28,48007.59,9.1,1221889.18,2026-02-13,Credit Card,Delivered,Home Office
O11722,C432,Ronald Sanchez,East,Odisha,Rourkela,Accessories,USB Cable,6,19111.65,9.07,104269.34,2026-11-09,Net Banking,Pending,Consumer
O11723,C431,Angela Smith,East,West Bengal,Durgapur,Furniture,Sofa,46,42809.16,18.25,1609838.46,2026-10-10,Debit Card,Delivered,Corporate
O11724,C194,Damon Williams,South,Karnataka,Mysore,Furniture,Cabinet,18,10977.0,12.6,172690.16,2026-02-21,Cash,Pending,Corporate
O11725,C343,Stephen Thompson,South,Tamil Nadu,Coimbatore,Appliances,Refrigerator,3,49782.2,10.49,133680.14,2026-11-21,Cash,Delivered,Corporate
O11726,C377,Brian Johnson,North,Delhi,New Delhi,Clothing,Jeans,23,7825.05,3.05,174486.88,2026-07-17,UPI,Delivered,Consumer
O11727,C016,Kristin Maldonado,North,Haryana,Faridabad,Electronics,Mouse,20,44265.08,17.62,729311.46,2026-05-22,Credit Card,Delivered,Corporate
O11728,C283,Jeremy Wood,South,Karnataka,Bangalore,Electronics,Printer,46,46561.48,3.96,2057011.69,2026-01-17,Credit Card,Delivered,Consumer
O11729,C418,Ryan Snow,West,Rajasthan,Udaipur,Electronics,Monitor,22,19727.99,17.84,356587.36,2026-02-28,Cash,Pending,Consumer
O11730,C190,Philip Gonzalez,North,Uttar Pradesh,Kanpur,Electronics,Keyboard,8,38343.24,6.99,285304.38,2026-09-14,Net Banking,Delivered,Corporate
O11731,C151,Cheryl Mann,South,Andhra Pradesh,Vijayawada,Sports,Yoga Mat,16,24381.48,1.54,384096.08,2026-08-21,Credit Card,Delivered,Consumer
O11732,C306,Todd Wright,West,Goa,Margao,Electronics,Monitor,6,32057.01,15.11,163279.17,2026-12-10,Net Banking,Delivered,Consumer
O11733,C291,Annette Cox,West,Gujarat,Ahmedabad,Sports,Basketball,16,9085.59,3.79,139859.94,2026-08-27,Cash,Delivered,Consumer
O11734,C015,Kathryn Rodriguez,North,Uttar Pradesh,Kanpur,Clothing,Dress,33,34834.02,10.35,1030547.06,2026-04-26,Credit Card,Delivered,Home Office
O11735,C129,George Nash,South,Karnataka,Mysore,Accessories,USB Cable,8,34334.2,4.74,261654.07,2026-01-11,Net Banking,Delivered,Consumer
O11736,C075,Kyle Rogers,West,Rajasthan,Jodhpur,Clothing,Shirt,22,48685.82,18.17,876471.34,2026-05-23,Cash,Delivered,Home Office
O11737,C235,Isaac Wagner,North,Punjab,Patiala,Furniture,Sofa,44,16457.43,2.48,706168.57,2026-10-28,Net Banking,Delivered,Consumer
O11738,C451,Sean James,West,Rajasthan,Udaipur,Clothing,Dress,12,44130.27,19.37,426986.84,2026-12-01,Net Banking,Delivered,Corporate
O11739,C101,Erica Hess,West,Rajasthan,Jodhpur,Furniture,Cabinet,32,46431.91,10.83,1324906.69,2026-11-22,Net Banking,Delivered,Consumer
O11740,C162,Angel Flowers,North,Delhi,New Delhi,Accessories,Smartwatch,37,5989.21,16.48,185080.96,2026-09-26,Net Banking,Delivered,Corporate
O11741,C427,Amy Santiago,North,Haryana,Gurgaon,Clothing,Dress,19,29263.86,19.02,450259.6,2026-10-22,Debit Card,Delivered,Corporate
O11742,C118,Deborah Rodriguez,South,Tamil Nadu,Madurai,Accessories,Charger,20,41797.82,6.26,783625.53,2026-02-02,Cash,Delivered,Corporate
O11743,C467,Jacob Weber,North,Punjab,Patiala,Electronics,Mouse,42,19415.38,6.96,758690.92,2026-01-18,Credit Card,Delivered,Consumer
O11744,C285,Rodney Lee,North,Uttar Pradesh,Kanpur,Appliances,Washing Machine,20,41003.34,4.12,786280.05,2026-02-20,Cash,Delivered,Home Office
O11745,C249,Elizabeth Cruz,East,West Bengal,Siliguri,Electronics,Keyboard,25,48139.57,12.08,1058107.75,2026-06-10,UPI,Delivered,Corporate
O11746,C226,Amy Cabrera,South,Andhra Pradesh,Vijayawada,Sports,Basketball,41,34404.62,14.39,1207605.6,2026-01-13,Debit Card,Delivered,Consumer
O11747,C131,Hunter Baker,North,Punjab,Patiala,Electronics,Laptop,41,5166.37,7.21,196548.86,2026-06-06,UPI,Delivered,Home Office
O11748,C217,Sally Gonzales,East,Bihar,Patna,Sports,Football,36,49418.09,11.47,1574994.06,2026-11-06,Net Banking,Delivered,Consumer
O11749,C332,Pamela Duran,East,West Bengal,Kolkata,Clothing,Jeans,26,26795.73,9.52,630364.19,2026-06-29,Net Banking,Delivered,Corporate
O11750,C137,Elizabeth Nunez,East,Odisha,Bhubaneswar,Sports,Tennis Racket,45,21531.2,4.21,928113.14,2026-04-10,Cash,Delivered,Consumer
O11751,C121,Tricia Woods,West,Goa,Margao,Clothing,T-Shirt,30,6530.42,9.21,177869.05,2026-04-12,Debit Card,Pending,Corporate
O11752,C128,Adrian Robinson,South,Kerala,Kochi,Electronics,Monitor,5,4365.71,0.84,21645.19,2026-12-22,Debit Card,Pending,Consumer
O11753,C277,Valerie Nguyen,South,Tamil Nadu,Madurai,Clothing,Jeans,19,18449.08,12.6,306365.42,2026-03-11,Debit Card,Delivered,Corporate
O11754,C144,Aaron Long,South,Andhra Pradesh,Vijayawada,Electronics,Laptop,44,45115.5,17.66,1634516.52,2026-09-13,UPI,Delivered,Consumer
O11755,C245,Jillian Mullins,South,Andhra Pradesh,Visakhapatnam,Accessories,Power Bank,7,772.77,4.29,5177.33,2026-07-01,Credit Card,Delivered,Corporate
O11756,C343,Colin Jones,South,Kerala,Kochi,Electronics,Monitor,6,3300.91,3.65,19082.56,2026-10-13,Debit Card,Delivered,Consumer
O11757,C433,Dana Edwards,South,Karnataka,Mangalore,Sports,Cricket Bat,50,26137.27,17.13,1082997.78,2026-01-14,Debit Card,Delivered,Home Office
O11758,C440,Austin Johnson,South,Kerala,Kozhikode,Electronics,Mouse,37,28322.81,3.11,1015352.91,2026-02-26,Credit Card,Delivered,Corporate
O11759,C167,Carrie Fuller,South,Kerala,Trivandrum,Appliances,Refrigerator,15,44398.98,10.27,597588.07,2026-01-29,Debit Card,Delivered,Home Office
O11760,C166,Andrew Cobb Jr.,North,Haryana,Gurgaon,Sports,Cricket Bat,19,24605.61,6.31,438006.92,2026-01-31,Net Banking,Delivered,Corporate
O11761,C350,James Anderson,West,Rajasthan,Jodhpur,Sports,Football,15,19167.82,1.65,282773.26,2026-02-28,Cash,Pending,Consumer
O11762,C011,Travis Potter,South,Andhra Pradesh,Visakhapatnam,Appliances,Mixer,48,40033.68,3.47,1854936.54,2026-09-11,Credit Card,Delivered,Consumer
O11763,C346,Elizabeth Walters,West,Goa,Panaji,Appliances,Microwave,1,6978.81,10.75,6228.59,2026-02-02,Credit Card,Pending,Home Office
O11764,C489,Samantha Grimes,West,Gujarat,Surat,Appliances,Mixer,27,8010.84,14.39,185168.16,2026-04-01,Net Banking,Delivered,Home Office
O11765,C168,Amy Williamson,West,Gujarat,Ahmedabad,Electronics,Mouse,14,38615.99,6.58,505050.81,2026-06-21,Credit Card,Delivered,Consumer
O11766,C090,April Davidson,West,Goa,Margao,Appliances,Mixer,20,24979.72,8.09,459177.21,2026-12-01,Debit Card,Delivered,Consumer
O11767,C413,Colleen Torres,East,West Bengal,Kolkata,Sports,Tennis Racket,4,16019.01,1.41,63172.57,2026-02-17,Debit Card,Delivered,Consumer
O11768,C289,Stephanie Stanley,North,Haryana,Gurgaon,Accessories,Power Bank,8,37191.98,18.8,241599.1,2026-02-18,Net Banking,Delivered,Consumer
O11769,C341,Jeffrey Wells,North,Haryana,Faridabad,Furniture,Bookshelf,29,12851.03,7.72,343908.98,2026-07-27,Debit Card,Pending,Home Office
O11770,C484,Diana Griffith,West,Rajasthan,Jaipur,Appliances,Microwave,39,32313.38,9.85,1136089.97,2026-06-16,Cash,Delivered,Corporate
O11771,C094,Michelle Wolfe,South,Andhra Pradesh,Guntur,Clothing,Jacket,30,39771.99,9.81,1076110.73,2026-03-05,Credit Card,Delivered,Corporate
O11772,C459,Sherri Barton,South,Tamil Nadu,Madurai,Sports,Basketball,41,25462.19,4.27,999373.13,2026-10-17,Credit Card,Delivered,Home Office
O11773,C074,Janet Gill,South,Andhra Pradesh,Guntur,Accessories,USB Cable,13,45013.94,7.83,539361.53,2026-12-13,Credit Card,Delivered,Home Office
O11774,C084,Dr. Sheila Jackson MD,South,Tamil Nadu,Madurai,Sports,Tennis Racket,28,39357.03,19.74,884462.66,2026-10-07,Cash,Delivered,Home Office
O11775,C055,James Mclean,North,Uttar Pradesh,Lucknow,Appliances,Mixer,28,27504.85,12.44,674330.91,2026-02-13,UPI,Cancelled,Home Office
O11776,C097,Kylie Nelson,South,Karnataka,Mysore,Accessories,Charger,21,8391.17,10.72,157324.37,2026-08-03,Cash,Delivered,Consumer
O11777,C491,William Thomas,North,Punjab,Ludhiana,Furniture,Cabinet,19,46846.26,14.22,763509.71,2026-03-14,Credit Card,Delivered,Corporate
O11778,C252,Dr. Michael Thompson,South,Karnataka,Mangalore,Sports,Basketball,1,10188.96,16.74,8483.33,2026-02-14,Cash,Delivered,Corporate
O11779,C322,James Wu,East,Jharkhand,Dhanbad,Furniture,Cabinet,16,40179.29,4.76,612268.09,2026-09-02,Debit Card,Pending,Corporate
O11780,C322,Kelly Flores,East,Jharkhand,Jamshedpur,Accessories,Power Bank,25,32533.32,3.36,786005.01,2026-01-18,Credit Card,Pending,Home Office
O11781,C380,Cassidy Klein,East,West Bengal,Siliguri,Furniture,Cabinet,12,41844.43,11.51,444337.63,2026-06-08,Net Banking,Pending,Consumer
O11782,C174,Peggy Trevino,North,Uttar Pradesh,Noida,Clothing,T-Shirt,17,39650.71,0.37,671568.04,2026-01-02,Credit Card,Delivered,Home Office
O11783,C392,Amanda Herrera,South,Kerala,Kozhikode,Appliances,Mixer,23,16939.55,0.05,389414.85,2026-12-25,UPI,Pending,Consumer
O11784,C134,Brandon Stout,East,West Bengal,Kolkata,Furniture,Chair,7,14105.28,9.82,89040.99,2026-11-08,Credit Card,Pending,Corporate
O11785,C006,Melissa Walker,South,Tamil Nadu,Madurai,Electronics,Mouse,48,11932.1,12.79,499487.25,2026-10-04,Debit Card,Delivered,Home Office
O11786,C475,Robert Davis,East,Bihar,Bhagalpur,Sports,Yoga Mat,5,28021.8,9.71,126504.42,2026-06-25,UPI,Delivered,Consumer
O11787,C205,John Hill,East,West Bengal,Siliguri,Accessories,Smartwatch,7,19774.78,9.81,124844.12,2026-09-12,Debit Card,Delivered,Home Office
O11788,C432,Mary Knight,South,Karnataka,Mangalore,Furniture,Chair,11,42792.09,10.9,419405.27,2026-09-21,Debit Card,Delivered,Home Office
O11789,C130,Ashley Walsh,West,Maharashtra,Pune,Appliances,Refrigerator,30,48524.67,14.25,1248297.14,2026-12-11,Debit Card,Delivered,Home Office
O11790,C004,Katherine Valentine,South,Andhra Pradesh,Visakhapatnam,Appliances,Microwave,20,31014.2,16.69,516758.6,2026-05-26,UPI,Delivered,Home Office
O11791,C199,Stephanie Butler,West,Rajasthan,Jaipur,Sports,Football,10,5364.98,0.91,53161.59,2026-01-15,UPI,Delivered,Corporate
O11792,C418,Lauren Serrano,East,West Bengal,Siliguri,Electronics,Printer,20,10854.36,4.8,206667.01,2026-01-15,Debit Card,Delivered,Home Office
O11793,C231,Troy Castro,North,Delhi,New Delhi,Appliances,Refrigerator,14,15689.47,4.2,210427.17,2026-04-01,Debit Card,Pending,Consumer
O11794,C326,Amber Harris,South,Karnataka,Mangalore,Sports,Yoga Mat,13,2839.94,9.62,33367.59,2026-10-20,Credit Card,Delivered,Corporate
O11795,C432,Colleen Schmidt,South,Kerala,Kozhikode,Furniture,Table,16,1673.3,8.51,24494.43,2026-06-17,Debit Card,Delivered,Consumer
O11796,C078,Steven Gray,North,Punjab,Ludhiana,Appliances,Refrigerator,27,45008.6,8.14,1116312.3,2026-05-30,Debit Card,Delivered,Home Office
O11797,C003,Karen Phillips,North,Punjab,Amritsar,Furniture,Sofa,16,15743.18,17.37,208137.43,2026-02-08,Net Banking,Delivered,Corporate
O11798,C051,Joyce Williams,East,Jharkhand,Jamshedpur,Appliances,Washing Machine,26,14219.35,19.31,298313.43,2026-08-21,Net Banking,Delivered,Home Office
O11799,C225,Darren Davis,North,Haryana,Panipat,Furniture,Cabinet,23,45307.89,1.23,1029263.87,2026-04-09,Cash,Delivered,Home Office
O11800,C341,Bethany Thompson,East,Odisha,Cuttack,Accessories,Power Bank,9,47254.39,3.69,409596.33,2026-07-04,UPI,Delivered,Home Office
O11801,C373,Sarah Edwards,West,Rajasthan,Udaipur,Appliances,Mixer,38,27757.4,9.86,950779.77,2026-01-24,Debit Card,Delivered,Home Office
O11802,C085,Matthew Mendez,South,Karnataka,Mangalore,Furniture,Chair,38,35241.03,6.03,1258407.84,2026-11-24,Credit Card,Delivered,Consumer
O11803,C491,Christina Harris,South,Karnataka,Mangalore,Appliances,Mixer,22,9160.24,12.94,175447.91,2026-11-11,UPI,Delivered,Consumer
O11804,C048,Kathleen Gallagher,North,Punjab,Patiala,Sports,Cricket Bat,19,14066.0,7.42,247423.75,2026-01-08,Debit Card,Delivered,Corporate
O11805,C314,William Harrison,North,Punjab,Amritsar,Clothing,Jeans,9,2893.41,7.33,24131.91,2026-02-12,Net Banking,Delivered,Corporate
O11806,C004,Brittany Taylor,North,Haryana,Gurgaon,Furniture,Cabinet,44,16888.07,19.31,599587.28,2026-04-15,Debit Card,Delivered,Corporate
O11807,C108,Beth Parker,South,Tamil Nadu,Chennai,Electronics,Monitor,42,3699.91,18.55,126570.22,2026-04-22,Debit Card,Delivered,Home Office
O11808,C286,Heather Richmond,South,Tamil Nadu,Coimbatore,Accessories,Headset,50,9736.25,9.79,439153.56,2026-09-26,UPI,Cancelled,Home Office
O11809,C263,Antonio Bishop,West,Rajasthan,Udaipur,Sports,Basketball,32,48502.93,19.51,1249280.27,2026-04-20,Debit Card,Delivered,Consumer
O11810,C070,Rebecca Luna,South,Tamil Nadu,Coimbatore,Electronics,Printer,34,43507.32,10.95,1317271.13,2026-01-05,Debit Card,Delivered,Home Office
O11811,C436,Jacqueline Bowen,South,Karnataka,Mysore,Appliances,Mixer,31,39207.27,6.14,1140798.25,2026-09-30,Debit Card,Delivered,Corporate
O11812,C310,Elizabeth Randolph,East,West Bengal,Siliguri,Furniture,Table,3,17128.43,15.86,43235.58,2026-03-14,Net Banking,Pending,Corporate
O11813,C498,Christopher Gray,East,West Bengal,Siliguri,Accessories,Headset,12,21100.91,6.93,235663.4,2026-07-01,UPI,Delivered,Consumer
O11814,C464,Brittany Fitzgerald,North,Haryana,Faridabad,Furniture,Cabinet,12,20189.28,7.73,223543.78,2026-11-10,Cash,Delivered,Home Office
O11815,C161,Kirk Harris,North,Haryana,Gurgaon,Appliances,Microwave,45,34631.23,4.85,1482822.69,2026-05-03,Net Banking,Delivered,Consumer
O11816,C065,Margaret Watson,North,Punjab,Ludhiana,Accessories,Power Bank,25,36684.68,11.83,808622.06,2026-05-05,Cash,Delivered,Corporate
O11817,C057,Anthony Mccarthy,North,Uttar Pradesh,Noida,Furniture,Sofa,5,7304.49,3.25,35335.47,2026-11-06,Cash,Cancelled,Home Office
O11818,C190,Anthony Kelly,South,Kerala,Kozhikode,Furniture,Cabinet,47,21008.37,6.49,923311.56,2026-07-24,UPI,Delivered,Consumer
O11819,C420,Alex Torres,North,Haryana,Faridabad,Electronics,Monitor,15,3602.7,3.37,52219.34,2026-07-04,Cash,Delivered,Corporate
O11820,C121,Renee Martinez,North,Uttar Pradesh,Noida,Furniture,Cabinet,19,43335.96,16.16,690324.51,2026-11-19,Credit Card,Delivered,Corporate
O11821,C066,Michael Soto,South,Kerala,Kochi,Electronics,Monitor,4,37790.21,5.98,142121.42,2026-01-15,Net Banking,Delivered,Home Office
O11822,C089,Kelli Townsend,South,Andhra Pradesh,Visakhapatnam,Sports,Cricket Bat,34,7632.18,8.79,236684.59,2026-06-19,Net Banking,Cancelled,Consumer
O11823,C026,Jeremy Duke,West,Goa,Panaji,Accessories,Power Bank,25,17025.84,13.4,368609.44,2026-11-23,Cash,Delivered,Home Office
O11824,C476,Lisa Boyle,North,Haryana,Gurgaon,Furniture,Table,29,13466.61,13.54,337653.7,2026-04-17,Cash,Delivered,Corporate
O11825,C174,Gabrielle James,North,Uttar Pradesh,Kanpur,Appliances,Refrigerator,2,20976.92,1.3,41408.44,2026-08-12,Cash,Delivered,Home Office
O11826,C236,Jessica Smith,West,Goa,Margao,Clothing,Shirt,27,39008.68,10.64,941170.22,2026-02-12,UPI,Delivered,Home Office
O11827,C171,Chase Watkins,North,Delhi,New Delhi,Appliances,Microwave,38,35869.53,4.79,1297752.42,2026-08-04,Debit Card,Delivered,Corporate
O11828,C317,Jason Terry,North,Delhi,New Delhi,Furniture,Sofa,44,15315.02,4.04,646636.9,2026-10-09,Net Banking,Delivered,Home Office
O11829,C273,Andrew Jones,South,Tamil Nadu,Coimbatore,Electronics,Keyboard,17,32513.1,2.97,536306.84,2026-01-17,UPI,Delivered,Home Office
O11830,C152,Amanda White,South,Karnataka,Bangalore,Appliances,Microwave,45,18178.18,4.02,785133.77,2026-09-13,Net Banking,Cancelled,Consumer
O11831,C216,Dr. Amanda Kelly,West,Maharashtra,Pune,Furniture,Cabinet,4,16970.84,5.67,64034.37,2026-10-14,Cash,Delivered,Consumer
O11832,C295,John Holt,North,Delhi,New Delhi,Furniture,Sofa,9,750.9,13.53,5843.73,2026-12-03,Credit Card,Delivered,Home Office
O11833,C027,Christopher Rivas,South,Karnataka,Mangalore,Furniture,Sofa,31,7407.16,9.72,207302.71,2026-12-13,Debit Card,Delivered,Home Office
O11834,C248,Anthony Flores DDS,East,Jharkhand,Jamshedpur,Appliances,Air Conditioner,24,19796.3,15.67,400661.27,2026-12-03,Cash,Delivered,Corporate
O11835,C119,Tiffany Rush,East,Odisha,Cuttack,Accessories,Headset,16,21092.49,1.01,334071.29,2026-06-15,Debit Card,Delivered,Home Office
O11836,C408,Willie Jones,East,Bihar,Bhagalpur,Appliances,Refrigerator,22,11294.11,3.78,239078.24,2026-10-17,Cash,Delivered,Corporate
O11837,C400,Jennifer Gutierrez,East,West Bengal,Durgapur,Appliances,Refrigerator,17,41387.06,14.31,602897.72,2026-12-14,Net Banking,Delivered,Consumer
O11838,C124,Wendy Stevens,East,Jharkhand,Jamshedpur,Clothing,Dress,44,14103.5,15.64,523499.35,2026-04-30,Debit Card,Delivered,Home Office
O11839,C126,Melissa Nguyen,North,Punjab,Patiala,Furniture,Sofa,25,10955.01,19.51,220442.19,2026-12-02,Credit Card,Delivered,Consumer
O11840,C267,Shelby Perez,East,Jharkhand,Jamshedpur,Accessories,Smartwatch,37,28006.36,8.96,943388.64,2026-01-12,Cash,Delivered,Corporate
O11841,C100,Tina Davies,South,Tamil Nadu,Chennai,Furniture,Sofa,18,26155.12,5.69,444004.09,2026-12-20,Cash,Delivered,Corporate
O11842,C018,Rhonda Martin,South,Kerala,Kozhikode,Clothing,T-Shirt,11,7959.47,15.46,74018.3,2026-01-22,Net Banking,Delivered,Home Office
O11843,C001,Denise Greene,South,Kerala,Kozhikode,Electronics,Printer,19,7292.21,0.32,138108.62,2026-03-09,Debit Card,Cancelled,Consumer
O11844,C430,Sarah Vasquez,South,Andhra Pradesh,Vijayawada,Furniture,Cabinet,7,9119.91,6.4,59753.65,2026-10-31,UPI,Delivered,Consumer
